label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2014-08-01,2014-08-01,2019-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00360075,0.01439810,0.00244729,0.00686060,52677.88593174,40000.00000000,12677.88593174,0.31694715,0.08805182,0.08942006,0.99872318,0.08856493,1.40746263,0.91091012,-0.09666356,556,2017,0.17411711,2015,-0.03357412,1818976.85389848,245.31048511,6.15200492,0.00613276,0.05429490,0.00000000,0.16904067,0.00000000,0.04912341,0.00000000,0.08190522,0.00000000,0.11948786,0.00000000,0.07617226,0.00000000,0.22891232,0.00000000,,,0.02720571,0.00000000,0.12467496,0.00000000,0.00000000,0.00000000,0.06551984,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2014-08-01,2014-08-01,2019-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00367164,0.01439810,0.00249054,0.00686060,54609.13471424,40000.00000000,14609.13471424,0.36522837,0.10348705,0.10121639,1.12531816,0.09136709,1.58830467,1.12455260,-0.09202509,,2017,0.15926223,2015,0.00228806,1649986.21194498,218.96583822,5.38706112,0.00547415,0.04349539,0.00000000,0.16900998,0.00000000,0.00000000,0.00000000,0.07644983,0.00000000,0.11944850,0.00000000,0.08161634,0.00000000,0.29413075,0.00000000,,,0.02723077,0.00000000,0.11937866,0.00000000,0.00000000,0.00000000,0.06551466,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2014-08-01,2014-08-01,2019-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00544163,0.01460237,0.00293700,0.00784720,48588.97319763,40000.00000000,8588.97319763,0.21472433,0.05505160,0.06304501,0.53680186,0.11160192,0.74359233,0.31866746,-0.17275564,639,2017,0.22583150,2018,-0.07642796,50675.60870477,7.68037916,0.18236008,0.00019201,,,,,0.24850404,0.24471792,,,,,,,0.24742668,0.24215280,,,,,,,0.24935613,0.24766760,0.24926830,0.24703095
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-08-01,2014-08-01,2019-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00317082,0.01325875,0.00320156,0.01334101,55032.10160559,40000.00000000,15032.10160559,0.37580254,0.10230847,0.10374790,1.14704874,0.08847973,1.61249369,1.01445896,-0.10085028,180,2017,0.13939890,2015,0.01341601,1432811.93021523,123.97537992,4.70056918,0.00309938,,,0.18007580,0.00000000,,,,,0.19621148,0.00000000,,,,,0.62051115,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2014-08-01,2014-08-01,2019-08-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00417362,0.01142976,0.00417488,0.01143062,56390.78164622,40000.00000000,16390.78164622,0.40976954,0.10757852,0.11175898,0.83653986,0.13291462,1.17305203,0.55476485,-0.19391733,204,2017,0.21291794,2018,-0.04797436,39850.44483428,2.78953114,0.12997485,0.00006974,,,,,,,,,,,,,,,0.99582512,0.98856938,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-02-02,2015-02-02,2020-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00380607,0.02348636,0.00257245,0.00875482,55761.53976680,39500.00000000,16261.53976680,0.41168455,0.08669215,0.11103789,1.00071059,0.08690137,1.40283273,0.94107090,-0.09212074,104,2019,0.16325502,2015,-0.08059328,1583922.75128444,213.45023439,5.50647820,0.00540380,0.04409796,0.00000000,0.21064996,0.00000000,0.06656695,0.00000000,0.08328192,0.00000000,0.10474727,0.00000000,0.06618085,0.00000000,0.19949145,0.00000000,,,0.02764110,0.00000000,0.09359762,0.00000000,0.01664841,0.00000000,0.08322700,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-02-02,2015-02-02,2020-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00348340,0.02348636,0.00228905,0.00875482,55882.17135263,39500.00000000,16382.17135263,0.41473852,0.09164065,0.11174223,1.00661221,0.09129891,1.40856269,0.99312718,-0.09227484,104,2019,0.16342533,2015,-0.04683170,1467623.21849380,192.55265642,5.05469081,0.00487475,0.03857665,0.00000000,0.21044625,0.00000000,0.00000000,0.00000000,0.07772967,0.00000000,0.10489645,0.00000000,0.07179544,0.00000000,0.28275739,0.00000000,,,0.02759464,0.00000000,0.08273274,0.00000000,0.01665857,0.00000000,0.08327197,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-02-02,2015-02-02,2020-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00391253,0.02348636,0.00246579,0.00875482,55933.30405724,39500.00000000,16433.30405724,0.41603301,0.08661018,0.11204035,0.96901363,0.08994223,1.36605291,0.91706339,-0.09444296,553,2017,0.17393114,2015,-0.08494258,1614057.11702528,215.71468065,5.61677617,0.00546113,0.05504383,0.00000000,0.17190745,0.00000000,0.04991092,0.00000000,0.08326179,0.00000000,0.11040695,0.00000000,0.06623040,0.00000000,0.24946528,0.00000000,,,0.02763679,0.00000000,0.11557096,0.00000000,0.00000000,0.00000000,0.06658994,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-02-02,2015-02-02,2020-01-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00415949,0.02348636,0.00265587,0.00875482,57605.18172410,39500.00000000,18105.18172410,0.45835903,0.10191410,0.12165276,1.09367924,0.09271992,1.54373066,1.10652475,-0.09210286,104,2019,0.17662919,2015,-0.05139508,1468062.58008449,192.87984528,4.94778986,0.00488303,0.04411401,0.00000000,0.17177889,0.00000000,0.00000000,0.00000000,0.07772061,0.00000000,0.11002738,0.00000000,0.07183082,0.00000000,0.31587788,0.00000000,,,0.02765750,0.00000000,0.11017757,0.00000000,0.00000000,0.00000000,0.06660149,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00537044,0.01082872,0.00298372,0.00780035,50663.26581080,39500.00000000,11163.26581080,0.28261432,0.07074322,0.07990394,0.67105564,0.11112286,0.92684176,0.41047758,-0.17234368,639,2017,0.22572661,2018,-0.07662970,49818.31085833,7.57870035,0.17560334,0.00019187,,,,,0.24865591,0.24586424,,,,,,,0.24739109,0.24219965,,,,,,,0.24933099,0.24795016,0.24924833,0.24698434
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00355163,0.01370636,0.00358010,0.01370745,57200.44937659,39500.00000000,17700.44937659,0.44811264,0.11289751,0.11934951,1.22102121,0.09106123,1.68830899,1.12343949,-0.10049274,180,2019,0.15386724,2020,-0.00039856,1215891.24956218,105.17010812,3.96662373,0.00266253,,,0.18310968,0.00000000,,,,,0.18286063,0.00000000,,,,,0.63044960,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2015-02-02,2015-02-02,2020-01-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00389532,0.01370636,0.00389659,0.01370745,58414.08257023,39500.00000000,18914.08257023,0.47883753,0.11612405,0.12621189,0.89379930,0.13288066,1.24233839,0.59900589,-0.19386128,204,2019,0.30827267,2018,-0.04814720,39384.33677672,2.75690357,0.12765071,0.00006980,,,,,,,,,,,,,,,0.99610341,0.98629255,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00358766,0.01667437,0.00233106,0.00740720,62796.83683887,39500.00000000,23296.83683887,0.58979334,0.13222837,0.15001719,1.28601147,0.10056317,1.83944644,1.06392169,-0.12428393,115,2020,0.17667420,2015,-0.01141701,1688101.39896058,222.06622863,5.46708573,0.00562193,0.04402030,0.00000000,0.19388734,0.00000000,0.06657983,0.00000000,0.08326185,0.00000000,0.10471245,0.00000000,0.06635018,0.00000000,0.21615063,0.00000000,,,0.02762262,0.00000000,0.09386839,0.00000000,0.01664422,0.00000000,0.08325034,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00396589,0.01667437,0.00255291,0.00740720,56740.62031135,39500.00000000,17240.62031135,0.43647140,0.10748507,0.11676535,1.00608976,0.10726797,1.38543819,0.52299561,-0.20551811,,2019,0.16343687,2015,-0.01141701,1525871.39585625,196.40292551,5.04618271,0.00497223,0.04958681,0.00000000,0.19377853,0.00000000,0.00000000,0.00000000,0.07771306,0.00000000,0.12125022,0.00000000,0.07746855,0.00000000,0.24936999,0.00000000,,,0.02757564,0.00000000,0.09932081,0.00000000,0.01665060,0.00000000,0.08326336,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00393362,0.01749296,0.00255594,0.00740720,62968.17559961,39500.00000000,23468.17559961,0.59413103,0.13202225,0.15091461,1.25467244,0.10313779,1.80063992,1.06512325,-0.12395021,115,2020,0.17658813,2015,-0.01618859,1717619.14067288,224.36550327,5.56324190,0.00568014,0.05497159,0.00000000,0.15519006,0.00000000,0.04989741,0.00000000,0.08327498,0.00000000,0.11010461,0.00000000,0.06637124,0.00000000,0.26591621,0.00000000,,,0.02759257,0.00000000,0.11604972,0.00000000,0.00000000,0.00000000,0.06663411,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2015-08-03,2015-08-03,2020-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00447770,0.01749296,0.00271807,0.00740720,58306.05839222,39500.00000000,18806.05839222,0.47610274,0.11784013,0.12566092,1.08166432,0.10850641,1.49905624,0.57379560,-0.20536953,,2019,0.17633449,2015,-0.01618859,1537587.25656291,197.89045386,4.97078064,0.00500988,0.05499629,0.00000000,0.15515022,0.00000000,0.00000000,0.00000000,0.07770495,0.00000000,0.12659898,0.00000000,0.07726134,0.00000000,0.28261413,0.00000000,,,0.02758604,0.00000000,0.12694633,0.00000000,0.00000000,0.00000000,0.06660989,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00585814,0.01564822,0.00329580,0.00821505,52472.73963715,39500.00000000,12972.73963715,0.32842379,0.07957330,0.09131310,0.59851652,0.14592269,0.80119253,0.33070829,-0.24061477,145,2017,0.22543184,2018,-0.07669174,53940.80475572,8.19588106,0.18844179,0.00020749,,,,,0.24835757,0.24389831,,,,,,,0.24702960,0.24178495,,,,,,,0.24940006,0.24786461,0.24935131,0.24766865
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00380379,0.01148279,0.00383069,0.01148360,59133.84149493,39500.00000000,19633.84149493,0.49705928,0.12250024,0.13027660,1.13117935,0.10734082,1.51595861,0.91277010,-0.13420711,107,2019,0.15354389,2015,-0.00300266,1201783.57243832,103.35299346,3.87791282,0.00261653,,,0.16638694,0.00000000,,,,,0.19947699,0.00000000,,,,,0.63030538,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2015-08-03,2015-08-03,2020-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00386416,0.01131653,0.00386543,0.01135114,57181.94879933,39500.00000000,17681.94879933,0.44764427,0.11096904,0.11929578,0.64986098,0.18994732,0.89140297,0.32934188,-0.33694177,,2019,0.30739197,2018,-0.04832282,39260.79290882,2.74825550,0.12734461,0.00006958,,,,,,,,,,,,,,,0.99613457,0.98864886,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2016-02-01,2016-02-01,2021-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00331666,0.01863745,0.00231320,0.00931039,66279.08424840,40000.00000000,26279.08424840,0.65697711,0.15503980,0.16497399,1.24849871,0.12155601,1.73635200,1.22788483,-0.12626575,,2020,0.27278643,2021,0.00849959,1800562.53673121,240.13480338,5.51900200,0.00600337,0.02715184,0.00000000,0.14723083,0.00000000,0.06547047,0.00000000,0.08733207,0.00000000,0.08141692,0.00000000,0.07604858,0.00000000,0.29431956,0.00000000,,,0.03806502,0.00000000,0.08134648,0.00000000,0.01638734,0.00000000,0.08184987,0.00000000
